"hospital_clave","hospital_nombre","categoria","clave","descripcion","stock","minimo","fecha","dias_restantes"
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, PARA TERMINACIÃ“N DE COMPOSITES FORMA CILÃNDRICA NO. 012",42,0,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, PARA TERMINACIÃ“N DE COMPOSITES FORMA CILÃNDRICA NO. 018",56,0,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","","CEMENTOS. IONÃ“MERO DE VIDRIO. PARA TRATAMIENTO RESTAURATIVO ATRAUMÃTICO. POLVO: 10 G. SILICATO DE ALUMINIO 89 -95%. ÃCIDO POLIACRÃLICO 0.-10%. LÃQUIDO 6 G 4.8 ML AGUA DESTILADA.ÃCIDO POLIACRÃLICO 40 -50%.BARNIZ 5 G.CLORURO DE POLIVINIL 10 -20%.ACETATO ETÃLICO 75 -85%. ESTUCHE.",3,1,"2027-02-28",390
"VZIM016035","Hospital General Alamo","material","","CEMENTOS. IONÃ“MERO DE VIDRIO RESTAURATIVO II.COLOR NO. 22.POLVO 15 G.SILICATO DE ALUMINIO 95% -97%.ÃCIDO POLIACRÃLICO 3% -5%.LÃQUIDO 10 G 8 ML.ÃCIDO POLIACRÃLICO 75%.ÃCIDO TARTÃRICO 10% - 15%.BARNIZ COMPATIBLE LÃQUIDO 10 G. JUEGO.",1,1,"2027-03-31",421
"VZIM016035","Hospital General Alamo","material","","CEPILLOS. PARA PULIDO DE AMALGAMAS Y PROFILAXIS. DE CERDAS BLANCAS EN FORMA DE COPA. PARA PIEZA DE MANO. PIEZA",82,20,"2027-03-31",421
"VZIM016035","Hospital General Alamo","material","","RESINA. FOTOPOLIMERIZABLE PARA RESTAURACIÃ“N DE DIENTES ANTERIORES Y POSTERIORES. JERINGA 4G.  LAS INSTITUCIONES PODRÃN ELEGIR LAS VARIANTES DE COLOR Y COMPOSICIÃ“N.",5,2,"2027-03-31",421
"VZIM016035","Hospital General Alamo","material","","060.960.0023 resina fotopolimerizable para restauraciÃ³n de diente anteriores y posteriores. jeringa 4.5 g (color A2)",1,NULL,"2027-03-31",421
"VZIM016035","Hospital General Alamo","material","","ÃCIDO FOSFÃ“RICO AL 34% O 37% PARA GRABADO DE ESMALTE O DENTINA.",9,1,"2027-05-27",478
"VZIM016035","Hospital General Alamo","material","","RESINA. FOTOPOLIMERIZABLE PARA RESTAURACIÃ“N DE DIENTES ANTERIORES Y POSTERIORES. JERINGA 3.5G.  LAS INSTITUCIONES PODRÃN ELEGIR LAS VARIANTES DE COLOR Y COMPOSICIÃ“N.",1,2,"2027-05-31",482
"VZIM016035","Hospital General Alamo","material","","060.100.0011 baberos de tela no tejida de rayon. anatomico autoajustable desechable tamaÃ±o adulto",200,NULL,"2027-09-17",591
"VZIM016035","Hospital General Alamo","material","","CUÃ‘AS. DE MADERA PARA ESPACIOS INTERDENTARIOS. ENVASE CON 100 PIEZAS.",7,1,"2027-12-01",666
"VZIM016035","Hospital General Alamo","material","","CEPILLOS. PARA PULIDO DE AMALGAMAS Y PROFILAXIS. DE CERDAS NEGRAS EN FORMA DE BROCHA. PARA CONTRA-ÃNGULO. PIEZA.",40,20,"2027-12-30",695
"VZIM016035","Hospital General Alamo","material","","COLORANTES. REVELADORES DE PLACAS DENTOBACTERIANAS. TABLETAS SIN SABOR. ENVASE CON 100 PIEZAS.",16,3,"2028-01-10",706
"VZIM016035","Hospital General Alamo","material","","ADHESIVO. ADHESIVO DENTAL PARA RESINAS DIRECTAS AUTOPOLIMERIZABLE O FOTOPOLIMERIZABLE. FRASCO DE 5 ML.",3,1,"2028-02-28",755
"VZIM016035","Hospital General Alamo","material","","CEPILLOS. DENTAL INFANTIL, CON MANGO DE PLÃSTICO Y CERDAS RECTAS DE NYLON 6.12, 100 % VIRGEN O POLIÃ‰STER P.B.T. 100 % VIRGEN, DE PUNTAS REDONDEADAS EN 3 HILERAS, CABEZA CORTA, CONSISTENCIA MEDIANA.",1527,300,"2028-03-31",787
"VZIM016035","Hospital General Alamo","material","","CUCHARILLAS. PARA APLICACIÃ“N TÃ“PICA DE FLÃšOR EN GEL DE VINIL ATÃ“XICO DESECHABLES. ESTUCHE QUE CONSTA DE: 1 PAR PARA ADULTOS.",10,100,"2028-10-09",979
"VZIM016035","Hospital General Alamo","material","","HILOS. SEDA DENTAL SIN CERA. ENVASE CON ROLLO DE 50 M.",3,5,"2029-02-28",1121
"VZIM016035","Hospital General Alamo","material","","CEPILLOS. DENTAL, PARA ADULTO, CON MANGO DE PLÃSTICO Y CERDAS RECTAS DE NYLON 6.12, 100 % VIRGEN O POLIÃ‰STER P.B.T. 100 % VIRGEN, DE PUNTAS REDONDEADAS EN 4 HILERAS, CABEZA CORTA, CONSISTENCIA MEDIANA.",347,300,"2029-03-31",1152
"VZIM016035","Hospital General Alamo","material","","EYECTORES. PARA SALIVA DE PLÃSTICO DESECHABLE. ENVASE CON 100 PIEZAS.",23,1,"2029-03-31",1152
"VZIM016035","Hospital General Alamo","material","","AGUJAS DENTAL .TIPO CARPULE. DESECHABLE. LONGITUD. 25-42 MM CALIBRE. 27 G TAMAÃ‘O. LARGA.",8,1,"2029-04-30",1182
"VZIM016035","Hospital General Alamo","material","","AGUJAS DENTALES. TIPO CARPULE. DESECHABLE. LONGITUD. 20-25 MM CALIBRE: 30 G TAMAÃ‘O: CORTA.",8,1,"2029-04-30",1182
"VZIM016035","Hospital General Alamo","material","","DIQUE DE HULE. 6*6 GROSOR MEDIO  .18 A .23.",1,NULL,"2029-07-16",1259
"VZIM016035","Hospital General Alamo","material","","CEPILLO PARA PULIDO DE AMALGAMAS Y PROFILAXIS. DE CERDAS BLANCAS EN FORMA DE COPA. PARA CONTRA-ÃNGULO.",61,20,"2029-07-29",1272
"VZIM016035","Hospital General Alamo","material","","CEPILLOS. PARA PULIDO DE AMALGAMAS Y PROFILAXIS. DE CERDAS NEGRAS EN FORMA DE BROCHA. PARA PIEZA DE MANO. PIEZA.",45,20,"2029-11-30",1396
"VZIM016035","Hospital General Alamo","material","","TIRAS. DE LIJA PARA PULIR RESTAURACIONES DE RESINA. EXTRA FINO  MEDIANO Y GRUESO.",5,2,"2029-12-29",1425
"VZIM016035","Hospital General Alamo","material","","CUCHARILLAS. PARA APLICACIÃ“N TÃ“PICA DE FLÃšOR EN GEL DE VINIL ATÃ“XICO DESECHABLES. ESTUCHE QUE CONSTA DE: 1 PAR PARA ADOLESCENTES.",20,100,"2030-02-20",1478
"VZIM016035","Hospital General Alamo","material","","TIRAS. DE LIJA PARA PULIR RESTAURACIONES DE RESINA. GRUESO Y MEDIANO.",1,2,"2030-04-30",1547
"VZIM016035","Hospital General Alamo","material","","CEMENTOS. DENTALES. PARA RESTAURACIÃ“N INTERMEDIA. DE Ã“XIDO DE ZINC (POLVO) 38 G Y EUGENOL (LÃQUIDO) 14 ML. CON GOTERO DE PLÃSTICO. JUEGO.",4,0,"2030-06-30",1608
"VZIM016035","Hospital General Alamo","material","","CEMENTOS. DENTAL PARA USO QUIRÃšRGICO. POLVO Ã“XIDO DE ZINC. POLVO ROSA. TALCO. LÃQUIDO: EUGENOL. ALCOHOL ISOPROPÃLICO AL 10%. RESINA DE PINO. ACEITE DE PINO. ACEITE DE CLAVO. ACEITE DE CACAHUATE. ESTUCHE.",6,0,"2030-07-29",1637
"VZIM016035","Hospital General Alamo","material","","ACEITES . LUBRICANTE PARA PIEZA DE MANO DE BAJA VELOCIDAD. ENVASE CON APLICADOR CON 120 ML.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","","ACEITES. ACEITE LUBRICANTE PARA TURBINA DE PIEZA DE MANO DE ALTA VELOCIDAD. APLICADOR EN FORMA DE JERINGA. ENVASE CON 2 ML.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","","ALGODONES. PARA USO DENTAL. MEDIDA: 3.8 X 0.8 CM. ENVASE CON 500 ROLLOS.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","","ANTISÃ‰PTICO BUCAL, SOLUCIÃ“N ELECTROLIZADA CON PH NEUTRO AL 0.0015% (15PPM) DE CL ACTIVO. CADA 100 ML. CONTIENE: IONES ACTIVOS: 7.5 - 9.5 MG. RANGO DE PH DE 6.4 A 7.5. ORP DE 650 A 900 MV",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","","ANTISÃ‰PTICOS. EUGENOL.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","","APLICADORES MULTIPROPÃ“SITO (MICROBRUSH) CON PUNTAS DE FIBRA NO ABSORBENTE Y CUELLO FLEXIBLE. TAMAÃ‘O: FINO, SUPERFINO O REGULAR.",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","material","","BARNICES. DE COPAL. PARA REVESTIMIENTO DE CAVIDADES.",0,0,"",NULL
"VZIM016035","Hospital General Alamo","material","","BARNIZ DE FLUORURO DE SODIO AL 5% EN UNA CONCENTRACIÃ“N DE 22600 PPM AUTOPOLIMERIZABLE, EN UN VEHÃCULO DE RESINA MODIFICADO.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","","CAMPO DESECHABLE. CUENTA CON DOS CAPAS DE PROTECCIÃ“N: 1 CAPA DE PAPEL Y UNA DE POLIETILENO. MED. 45 CM X 35 CM, DIFERENTES COLORES",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","","CEMENTO DE IONOMERO, DE VIDRIO RESTAURATIVO II. COLOR NO 21. POLVO 15 G. SILICATO DE ALUMINIO 95% - 97%. ACIDO POLIACRILICO 3% - 5%. LIQUIDO: 10 G, 8 ML. ACIDO POLIACRILICO 75%. ACIDO TARTÃRICO 10% - 15%. BARNIZ COMPATIBLE LIQUIDO 10 G.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","","CEMENTO DENTAL. PROTECTOR PULPAR PARA BASE. HIDRÃ“XIDO DE CALCIO COMPUESTO FOTOPOLIMERIZABLE.",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","material","","CEMENTO: IONÃ“MERO DE VIDRIO I.    PARA CEMENTACIONES DEFINITIVAS.    POLVO 35 G.    SILICATO DE ALUMINIO 95% -97%.    ÃCIDO POLIACRÃLICO 3% - 5%.    LÃQUIDO 25 G, 20 ML.    ÃCIDO POLIACRÃLICO 75%.    ÃCIDO POLIBÃSICO 10-15%.    JUEGO.",2,1,"",NULL
"VZIM016035","Hospital General Alamo","material","","CEMENTOS DENTALES. PARA USO QUIRÃšRGICO. DE OXIDO DE ZINC CON ENDURECEDOR (POLVO) 65 G Y EUGENOL (LIQUIDO) 30 ML. CON GOTERO DE PLÃSTICO.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","","CEMENTOS. DENTALES. DE OXIFOSFATO DE ZINC. POLVO Y LÃQUIDO. CAJA CON 32 G DE POLVO Y 15 ML DE SOLVENTE. ESTUCHE.",0,0,"",NULL
"VZIM016035","Hospital General Alamo","material","","CEMENTOS. IONÃ“MERO DE VIDRIO CON ALEACIÃ“N DE LIMADURA DE PLATA. POLVO 15 G. SILICATO DE ALUMINIO 100%. LÃQUIDO 10 G 8 ML.  ÃCIDO POLIACRÃLICO 45%. POLVO DE LIMADURA DE PLATA 17 G. PLATA 56% ESTAÃ‘O 29% COBRE 15%.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","","CEMENTOS. IONÃ“MERO DE VIDRIO I. PARA CEMENTACIONES DEFINITIVAS. POLVO 35 G. VIDRIO DE SILICATO DE ALUMINIO TRATADO CON SILANO 98%. POLÃMERO DE CELULOSA < 1.5%. DIÃ“XIDO DE TITANIO < 1%. CATALIZADOR PARA POLIMERIZACIÃ“N <1%. LÃQUIDO 22.5 ML. COPO LIMERO DE ÃCIDO ACRÃLICO Y ÃCIDO ITACÃ“NICO 35%. AGUA 35%. 2-HIDROXIETIL-METACRILATO 30%. ÃCIDO DI CARBOXÃLICO 1%.",0,0,"",NULL
"VZIM016035","Hospital General Alamo","material","","CUCHARILLAS. PARA APLICACIÃ“N TÃ“PICA DE FLÃšOR EN GEL DE VINIL ATÃ“XICO DESECHABLES. ESTUCHE QUE CONSTA DE: 1 PAR PARA NIÃ‘OS DE 2 A 3 AÃ‘OS.",0,100,"",NULL
"VZIM016035","Hospital General Alamo","material","","CUCHARILLAS. PARA APLICACIÃ“N TÃ“PICA DE FLÃšOR EN GEL DE VINIL ATÃ“XICO DESECHABLES. ESTUCHE QUE CONSTA DE: 1 PAR PARA NIÃ‘OS DE 4 A 7 AÃ‘OS.",0,100,"",NULL
"VZIM016035","Hospital General Alamo","material","","FLUORURO DE SODIO EN BARNIZ AL 5%, CONCENTRACIÃ“N DE 22,600PPM, AUTOPOLIMERIZABLE EN VEHÃCULO DE RESINA MODIFICADO.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","","FLUORURO DE SODIO. SOLUCIÃ“N INGERIBLE. CADA 100 ML CONTIENEN: FLUORURO DE SODIO EQUIVALENTE A: 248.8 MG DE ION FLÃšOR.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, FORMA REDONDA NO. 1.",0,3,"",NULL
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, NO. 701 L.",0,3,"",NULL
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, NO. 702 L.",0,3,"",NULL
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, GRANO GRUESO, FORMA CILÃNDRICA. NO. 009.",0,0,"",NULL
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, GRANO GRUESO, FORMA CILÃNDRICA. NO. 012.",0,0,"",NULL
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, GRANO GRUESO, FORMA DE CONO INVERTIDO, NO. 012.",0,3,"",NULL
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, GRANO GRUESO, FORMA DE RUEDA. NO. 035.",0,0,"",NULL
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, GRANO GRUESO, FORMA DE RUEDA. NO. 042.",0,0,"",NULL
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, GRANO GRUESO, FORMA REDONDA, NO. 010",0,0,"",NULL
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, GRANO GRUESO, FORMA REDONDA, NO. 014.",0,0,"",NULL
"VZIM016035","Hospital General Alamo","material","","HILOS. HILO DENTAL DE MONOFILAMENTO.",0,5,"",NULL
"VZIM016035","Hospital General Alamo","material","","HILOS. RETRACTOR DE ENCÃAS. DE  ALGODÃ“N  SECO  Y  SUAVE  IMPREGNADO  CON  SAL  DE ALUMINIO. CALIBRE: MEDIANO.",0,0,"",NULL
"VZIM016035","Hospital General Alamo","material","","LOSETA. PARA BATIR CEMENTO. DE VIDRIO. TAMAÃ‘O: 8 X 12 X 0.5 CM. PIEZA.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","","MATERIAL ALCASITE DE OBTURACIÃ“N DEFINITIVO PARA LOS DIENTES POSTERIORES CONTIENE 15 GR DE POLVO Y 4 GR LIQUIDO",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","material","","PAPELES. INDICADOR DE CONTACTO OCLUSAL. EN TIRAS CON PEGAMENTO EN AMBAS CARAS. BLOCK CON 15 HOJAS.",0,3,"",NULL
"VZIM016035","Hospital General Alamo","material","","PELÃCULA DE PLÃSTICO AUTOADHERIBLE DE  30 CM  DE 280 A  600 MTS DE LARGO.",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","material","","PULIDOR. SISTEMA DE PULIDO PARA USO DENTAL. KIT. LAS INSTITUCIONES PODRÃN ELEGIR LAS VARIANTES DEL SISTEMA.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","","PUNTAS DE ACABADO Y PULAIDO PARA APLICACIONES OCLUSALES E INTERPROXIMALES. TRES GRADOS DE BRASIÃ“N Y CUATRO FORMAS DIFERENTES: LLAMA PEQUEÃ‘A, LLAMA GRANDE, COPA Y DISCO.  (PIEDRAS PARA PULIR COMPOSITES)",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","material","","RESINA. FOTOPOLIMERIZABLE PARA RESTAURACIÃ“N DE DIENTES ANTERIORES Y POSTERIORES. JERINGA 3G.  LAS INSTITUCIONES PODRÃN ELEGIR LAS VARIANTES DE COLOR Y COMPOSICIÃ“N.",0,2,"",NULL
"VZIM016035","Hospital General Alamo","material","","RESINAS. AUTOPOLIMERIZABLES. PARA RESTAURACIÃ“N DE DIENTES ANTERIORES. EPÃ“XICAS A BASE DE CUARZO Y AGLUTINANTES. ESTUCHE CON BASE Y CATALIZADOR.",0,0,"",NULL
"VZIM016035","Hospital General Alamo","material","","SOLUCIONES. DE ACETATO DE CLORHEXIDINA AL 10% SUMATRA BENZOICO 20 MG Y ALCOHOL ETÃLICO CBP 1 ML; BARNIZ DE CLORURO DE METILENO POLIURETANO Y ACETATO DE ETILO 1 ML PARA LA PREVENCIÃ“N DE CARIES DENTAL.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","","TIRAS. DE CELULOIDE PARA CONFORMAR RESTAURACIONES DE RESINA. ANCHO: 8 A10 MM CALIBRE:",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","","SELLADORES. DE FISURAS Y FOSETAS. KIT CON DOS JERINGAS DE 1.2 ML. INCLUYE UNA JERINGA DE 3ML DE GEL GRABADOR, 20 PUNTAS PARA JERINGA DE SELLADOR Y 10 PUNTAS PARA JERINGA DE GEL GRABADOR.",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","material","","TIRAS. DE LIJA PARA PULIR RESTAURACIONES DE RESINA. EXTRA FINO  MEDIANO Y GRUESO.",0,2,"",NULL
"VZIM016035","Hospital General Alamo","equipo","S/C","TINA ULTRASÃ“NICA PARA ESTOMATOLOGÃA",1,0,"",NULL
"VZIM016035","Hospital General Alamo","equipo","531.385.1080","ESTERILIZADOR CON VAPOR AUTOGENERADO PARA DENTAL Y MAXILOFACIAL",1,0,"",NULL
"VZIM016035","Hospital General Alamo","equipo","531.291.0028","UNIDAD ESTOMATOLÃ“GICA CON MÃ“DULO INTEGRADO",1,1,"",NULL
"VZIM016035","Hospital General Alamo","equipo","515.957.0109","UNIDAD ULTRASÃ“NICA ESTOMATOLÃ“GICA",1,0,"",NULL
"VZIM016035","Hospital General Alamo","equipo","531.562.0020","LÃMPARA DE FOTOCURADO DE RESINAS Y CEMENTOS FOTOPOLIMERIZABLES",1,1,"",NULL
"VZIM016035","Hospital General Alamo","equipo","531.291.0424","UNIDAD ESTOMATOLÃ“GICA PORTÃTIL *",0,0,"",NULL
"VZIM016035","Hospital General Alamo","equipo","531.032.0055","MEZCLADOR DE CÃPSULAS DENTALES, TIPO DOSIFICADOR-AMALGAMADOR (MEZCLA CÃPSULAS DE CEMENTO DE IONÃ“MERO DE VIDRIO Y OTROS CEMENTOS PREDOSIFICADOS EN CÃPSULAS) 4000 RPM",1,NULL,"",NULL
"VZIM016035","Hospital General Alamo","equipo","531.601.0056","MANDIL EMPLOMADO",1,NULL,"",NULL
"VZIM016035","Hospital General Alamo","equipo","531.695.0061","PORTA MANDIL",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","equipo","531.786.0079","REVELADOR MANUAL DE PLACAS DENTALES",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","equipo","531.341.2305","UNIDAD RADIOLÃ“GICA DENTAL INCLUYE SENSOR DIGITAL INTRAORAL (RADIOVISIÃ“GRAFO)",1,1,"",NULL
"VZIM016035","Hospital General Alamo","equipo","S/C","CÃMARA INTRAORAL DIGITAL.",1,NULL,"",NULL
"VZIM016035","Hospital General Alamo","equipo","537.480.0042","PIEZA DE MANO DE ALTA VELOCIDAD",2,1,"",NULL
"VZIM016035","Hospital General Alamo","equipo","437.480.0034","PIEZA DE MANO DE BAJA VELOCIDAD CON CONTRAÃNGULO",2,1,"",NULL
"VZIM002330","Centro de Alta Especialidad DR.Rafael Lucio","mobiliario","511.232.0022","CESTO DE PAPELES",NULL,NULL,"",NULL
"VZIM002330","Centro de Alta Especialidad DR.Rafael Lucio","equipo","531.291.0028","UNIDAD ESTOMATOLÃ“GICA CON MÃ“DULO INTEGRADO",NULL,1,"",NULL
"VZIM016035","Hospital General Alamo","equipo","S/C","TINA ULTRASÃ“NICA PARA ESTOMATOLOGÃA",1,0,"",NULL
"VZIM016035","Hospital General Alamo","equipo","531.385.1080","ESTERILIZADOR CON VAPOR AUTOGENERADO PARA DENTAL Y MAXILOFACIAL",1,0,"",NULL
"VZIM016035","Hospital General Alamo","equipo","531.291.0028","UNIDAD ESTOMATOLÃ“GICA CON MÃ“DULO INTEGRADO",1,1,"",NULL
"VZIM016035","Hospital General Alamo","equipo","515.957.0109","UNIDAD ULTRASÃ“NICA ESTOMATOLÃ“GICA",1,0,"",NULL
"VZIM016035","Hospital General Alamo","equipo","531.562.0020","LÃMPARA DE FOTOCURADO DE RESINAS Y CEMENTOS FOTOPOLIMERIZABLES",1,1,"",NULL
"VZIM016035","Hospital General Alamo","equipo","531.291.0424","UNIDAD ESTOMATOLÃ“GICA PORTÃTIL *",0,0,"",NULL
"VZIM016035","Hospital General Alamo","equipo","531.032.0055","MEZCLADOR DE CÃPSULAS DENTALES, TIPO DOSIFICADOR-AMALGAMADOR (MEZCLA CÃPSULAS DE CEMENTO DE IONÃ“MERO DE VIDRIO Y OTROS CEMENTOS PREDOSIFICADOS EN CÃPSULAS) 4000 RPM",1,NULL,"",NULL
"VZIM016035","Hospital General Alamo","equipo","531.601.0056","MANDIL EMPLOMADO",1,NULL,"",NULL
"VZIM016035","Hospital General Alamo","equipo","531.695.0061","PORTA MANDIL",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","equipo","531.786.0079","REVELADOR MANUAL DE PLACAS DENTALES",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","equipo","531.341.2305","UNIDAD RADIOLÃ“GICA DENTAL INCLUYE SENSOR DIGITAL INTRAORAL (RADIOVISIÃ“GRAFO)",1,1,"",NULL
"VZIM016035","Hospital General Alamo","equipo","S/C","CÃMARA INTRAORAL DIGITAL.",1,NULL,"",NULL
"VZIM016035","Hospital General Alamo","equipo","537.480.0042","PIEZA DE MANO DE ALTA VELOCIDAD",2,1,"",NULL
"VZIM016035","Hospital General Alamo","equipo","437.480.0034","PIEZA DE MANO DE BAJA VELOCIDAD CON CONTRAÃNGULO",2,1,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","511.232.0022","CESTO DE PAPELES",2,NULL,"2026-01-14",-20
"VZIM016035","Hospital General Alamo","mobiliario","519.132.0059","BOTE DE CAMPANA",1,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","511.814.0127","SILLA FIJA ACOJINADA APILABLE",2,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","515.957.0109","VITRINA DE 75 CM CONTRA MURO",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","511.836.0295","SILLÃ“N GIRATORIO DE RESPALDO BAJO",1,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","S/C","VITRINA DOBLE ESMALTADA DOS PUERTAS SUPERIORES DE CRISTAL CON CERRADURA Y ENTREPAÃ‘OS DE CRISTAL, DOS CAJONES CENTRALES, DOS PUERTAS DE LÃMINA DE HACER  O INFERIORES CON ENTREPAÃ‘OS",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","511.339.0206","ESCRITORIO CHICO CON PEDESTAL DERECHO",1,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","S/C","CARRO CAJONERO CON RUEDAS",2,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","S/C","MESA ALTA CON RESPALDO Y FREGADERO DE 120 CM",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","511.076.0203","ARCHIVERO DE 4 GAVETAS",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","350.308.0040","DESPCHADOR DE TOALLA DE PAPEL INTERDOBLADA GRANDE",1,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","S/C","LAVABO CONTRA MURO",1,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","S/C","ESPEJO DE PARED",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","S/C","ESPEJO INDIVIDUAL PARA PACIENTES",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","S/C","AIRE ACONDICIONADO",1,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","511.232.0022","CESTO DE PAPELES",2,NULL,"2026-01-14",-20
"VZIM016035","Hospital General Alamo","mobiliario","519.132.0059","BOTE DE CAMPANA",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","511.814.0127","SILLA FIJA ACOJINADA APILABLE",2,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","515.957.0109","VITRINA DE 75 CM CONTRA MURO",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","511.836.0295","SILLÃ“N GIRATORIO DE RESPALDO BAJO",1,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","S/C","VITRINA DOBLE ESMALTADA DOS PUERTAS SUPERIORES DE CRISTAL CON CERRADURA Y ENTREPAÃ‘OS DE CRISTAL, DOS CAJONES CENTRALES, DOS PUERTAS DE LÃMINA DE HACER  O INFERIORES CON ENTREPAÃ‘OS",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","511.339.0206","ESCRITORIO CHICO CON PEDESTAL DERECHO",1,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","S/C","CARRO CAJONERO CON RUEDAS",2,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","S/C","MESA ALTA CON RESPALDO Y FREGADERO DE 120 CM",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","511.076.0203","ARCHIVERO DE 4 GAVETAS",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","350.308.0040","DESPCHADOR DE TOALLA DE PAPEL INTERDOBLADA GRANDE",1,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","S/C","LAVABO CONTRA MURO",1,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","S/C","ESPEJO DE PARED",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","mobiliario","S/C","ESPEJO INDIVIDUAL PARA PACIENTES",0,NULL,"",NULL
